1 1 1 1 , Epoch:29, Support: 1189
7 7 7 5 7 5 7 7 7 , Epoch:12, Support: 8
7 7 7 5 7 7 5 7 7 , Epoch:12, Support: 8
7 7 7 5 7 7 7 7 7 , Epoch:12, Support: 8
7 7 7 7 , Epoch:5, Support: 435
7 7 7 7 , Epoch:61, Support: 100
7 7 7 7 5 5 5 7 7 , Epoch:12, Support: 8
7 7 7 7 5 5 7 7 7 , Epoch:12, Support: 8
7 7 7 7 5 7 5 7 7 , Epoch:12, Support: 8
7 7 7 7 5 7 7 7 7 , Epoch:12, Support: 8
7 7 7 7 7 , Epoch:31, Support: 390
7 7 7 7 7 , Epoch:53, Support: 360
7 7 7 7 7 5 5 7 7 , Epoch:12, Support: 8
7 7 7 7 7 5 7 7 7 , Epoch:12, Support: 8
7 7 7 7 7 7 , Epoch:57, Support: 288
7 7 7 7 7 7 4 4 4 4 , Epoch:64, Support: 6
7 7 7 7 7 7 5 7 7 , Epoch:12, Support: 8
7 7 7 7 7 7 7 , Epoch:21, Support: 38
7 7 7 7 7 7 7 4 4 4 , Epoch:64, Support: 6
7 7 7 7 7 7 7 7 7 , Epoch:12, Support: 602
7 7 7 7 7 7 7 7 7 , Epoch:63, Support: 969
7 7 7 7 7 7 7 7 7 7 , Epoch:34, Support: 36
7 10 10 10 10 10 10 10 , Epoch:12, Support: 4
8 4 4 , Epoch:48, Support: 8
8 4 4 4 , Epoch:47, Support: 6
8 4 4 8 , Epoch:47, Support: 6
8 4 8 , Epoch:48, Support: 8
8 4 8 4 , Epoch:47, Support: 6
8 4 8 8 , Epoch:47, Support: 6
8 6 6 6 6 6 6 , Epoch:26, Support: 8
8 6 8 6 6 6 6 , Epoch:26, Support: 8
8 8 4 , Epoch:48, Support: 8
8 8 4 4 , Epoch:47, Support: 6
8 8 4 8 , Epoch:47, Support: 6
8 8 6 6 6 6 6 6 , Epoch:26, Support: 4
8 8 8 , Epoch:46, Support: 78
8 8 8 4 , Epoch:47, Support: 6
8 8 8 6 6 6 6 6 6 , Epoch:26, Support: 4
8 8 8 8 , Epoch:47, Support: 518
8 8 8 8 , Epoch:54, Support: 192
8 8 8 8 8 4 4 4 4 4 4 4 , Epoch:50, Support: 4
8 8 8 8 8 8 4 4 4 4 4 4 , Epoch:50, Support: 4
8 8 8 8 8 8 8 8 , Epoch:48, Support: 6
8 8 8 8 8 8 8 8 8 , Epoch:4, Support: 186
8 8 8 8 8 8 8 8 8 , Epoch:38, Support: 770
9 4 9 9 , Epoch:60, Support: 4
9 5 5 5 5 5 5 5 5 5 , Epoch:67, Support: 12
9 5 5 5 5 5 9 5 5 5 , Epoch:67, Support: 12
9 5 5 5 5 9 5 5 5 5 , Epoch:67, Support: 12
9 5 5 5 9 5 5 5 5 5 , Epoch:67, Support: 12
9 5 5 9 5 5 5 5 5 5 , Epoch:67, Support: 12
9 5 5 9 5 5 9 5 5 5 , Epoch:67, Support: 12
9 5 9 5 5 5 5 5 5 5 , Epoch:67, Support: 12
9 5 9 5 5 5 9 5 5 5 , Epoch:67, Support: 12
9 5 9 5 5 9 5 5 5 5 , Epoch:67, Support: 12
9 5 9 5 9 5 5 5 5 5 , Epoch:67, Support: 12
9 5 9 5 9 5 9 5 5 5 , Epoch:67, Support: 12
9 9 5 5 5 5 5 5 5 5 , Epoch:67, Support: 12
9 9 5 5 5 5 9 5 5 5 , Epoch:67, Support: 12
9 9 5 5 5 9 5 5 5 5 , Epoch:67, Support: 12
9 9 5 5 5 9 9 5 5 5 , Epoch:67, Support: 12
9 9 5 5 9 5 5 5 5 5 , Epoch:67, Support: 12
9 9 5 5 9 5 9 5 5 5 , Epoch:67, Support: 12
9 9 5 5 9 9 5 5 5 5 , Epoch:67, Support: 12
9 9 5 9 5 5 5 5 5 5 , Epoch:67, Support: 12
9 9 5 9 5 5 9 5 5 5 , Epoch:67, Support: 12
9 9 5 9 5 9 5 5 5 5 , Epoch:67, Support: 12
9 9 5 9 5 9 9 5 5 5 , Epoch:67, Support: 12
9 9 5 9 9 5 5 5 5 5 , Epoch:67, Support: 12
9 9 5 9 9 5 9 5 5 5 , Epoch:67, Support: 12
9 9 9 , Epoch:77, Support: 756
9 9 9 5 5 5 5 5 5 5 , Epoch:67, Support: 12
9 9 9 5 5 5 9 5 5 5 , Epoch:67, Support: 12
9 9 9 5 5 9 5 5 5 5 , Epoch:67, Support: 12
9 9 9 5 5 9 9 5 5 5 , Epoch:67, Support: 12
9 9 9 5 9 5 5 5 5 5 , Epoch:67, Support: 12
9 9 9 5 9 5 9 5 5 5 , Epoch:67, Support: 12
9 9 9 5 9 9 5 5 5 5 , Epoch:67, Support: 12
9 9 9 5 9 9 9 5 5 5 , Epoch:67, Support: 12
9 9 9 9 , Epoch:60, Support: 1755
9 9 9 9 5 5 5 5 5 5 , Epoch:67, Support: 12
9 9 9 9 5 5 9 5 5 5 , Epoch:67, Support: 12
9 9 9 9 5 9 5 5 5 5 , Epoch:67, Support: 12
9 9 9 9 5 9 9 5 5 5 , Epoch:67, Support: 12
9 9 9 9 9 5 5 5 5 5 , Epoch:67, Support: 12
9 9 9 9 9 5 9 5 5 5 , Epoch:67, Support: 12
9 9 9 9 9 9 5 5 5 5 , Epoch:67, Support: 12
9 9 9 9 9 9 9 5 5 5 , Epoch:67, Support: 12
9 9 9 9 9 9 9 9 9 , Epoch:9, Support: 630
9 9 9 9 9 9 9 9 9 , Epoch:24, Support: 312
9 9 9 9 9 9 9 9 9 , Epoch:28, Support: 1250
9 9 9 9 9 9 9 9 9 , Epoch:33, Support: 630
9 9 9 9 9 9 9 9 9 , Epoch:43, Support: 40
9 9 9 9 9 9 9 9 9 9 , Epoch:16, Support: 288
10 2 2 2 2 2 10 , Epoch:13, Support: 6
10 2 2 2 2 10 10 , Epoch:13, Support: 6
10 2 2 2 10 10 10 , Epoch:13, Support: 6
10 2 2 10 2 2 10 , Epoch:13, Support: 6
10 2 2 10 10 10 10 , Epoch:13, Support: 6
10 2 10 2 2 2 10 , Epoch:13, Support: 6
10 2 10 2 2 10 10 , Epoch:13, Support: 6
10 2 10 2 10 2 10 , Epoch:13, Support: 6
10 2 10 10 10 10 10 , Epoch:13, Support: 6
10 10 2 2 2 2 10 , Epoch:13, Support: 6
10 10 2 2 2 10 10 , Epoch:13, Support: 6
10 10 2 2 10 2 10 , Epoch:13, Support: 6
10 10 2 2 10 10 10 , Epoch:13, Support: 6
10 10 2 10 2 2 10 , Epoch:13, Support: 6
10 10 2 10 2 10 10 , Epoch:13, Support: 6
10 10 2 10 10 2 10 , Epoch:13, Support: 6
10 10 2 10 10 10 10 , Epoch:13, Support: 6
10 10 10 2 2 2 10 , Epoch:13, Support: 6
10 10 10 2 2 10 10 , Epoch:13, Support: 6
10 10 10 2 10 2 10 , Epoch:13, Support: 6
10 10 10 2 10 10 10 , Epoch:13, Support: 6
10 10 10 10 2 2 10 , Epoch:13, Support: 6
10 10 10 10 2 10 10 , Epoch:13, Support: 6
10 10 10 10 10 2 10 , Epoch:13, Support: 6
10 10 10 10 10 10 10 , Epoch:7, Support: 297
10 10 10 10 10 10 10 , Epoch:13, Support: 1612
10 10 10 10 10 10 10 10 , Epoch:62, Support: 425
10 10 10 10 10 10 10 10 10 , Epoch:66, Support: 240
