1 1 1 1 , Epoch:45, Support: 50
7 1 7 1 1 7 1 , Epoch:6, Support: 5
7 1 7 1 1 7 7 , Epoch:6, Support: 5
7 1 7 1 7 1 1 , Epoch:6, Support: 5
7 1 7 1 7 1 7 , Epoch:6, Support: 5
7 1 7 7 7 7 7 , Epoch:6, Support: 5
7 2 2 2 2 2 , Epoch:32, Support: 4
7 2 2 7 2 2 , Epoch:32, Support: 4
7 2 7 2 2 2 , Epoch:32, Support: 4
7 4 4 4 4 4 , Epoch:54, Support: 4
7 7 1 1 1 1 1 , Epoch:6, Support: 5
7 7 1 1 1 1 7 , Epoch:6, Support: 5
7 7 1 1 1 7 1 , Epoch:6, Support: 5
7 7 1 1 1 7 7 , Epoch:6, Support: 5
7 7 1 1 7 1 1 , Epoch:6, Support: 5
7 7 1 1 7 1 7 , Epoch:6, Support: 5
7 7 1 1 7 7 1 , Epoch:6, Support: 5
7 7 1 1 7 7 7 , Epoch:6, Support: 5
7 7 1 7 1 1 1 , Epoch:6, Support: 5
7 7 1 7 1 1 7 , Epoch:6, Support: 5
7 7 1 7 1 7 1 , Epoch:6, Support: 5
7 7 1 7 1 7 7 , Epoch:6, Support: 5
7 7 1 7 7 1 1 , Epoch:6, Support: 5
7 7 1 7 7 1 7 , Epoch:6, Support: 5
7 7 1 7 7 7 7 , Epoch:6, Support: 5
7 7 2 2 2 2 , Epoch:32, Support: 4
7 7 2 7 2 2 , Epoch:32, Support: 4
7 7 4 4 4 4 , Epoch:54, Support: 4
7 7 7 , Epoch:21, Support: 29
7 7 7 1 1 1 1 , Epoch:6, Support: 5
7 7 7 1 1 1 7 , Epoch:6, Support: 5
7 7 7 1 1 7 1 , Epoch:6, Support: 5
7 7 7 1 1 7 7 , Epoch:6, Support: 5
7 7 7 1 7 1 1 , Epoch:6, Support: 5
7 7 7 1 7 1 7 , Epoch:6, Support: 5
7 7 7 1 7 7 1 , Epoch:6, Support: 5
7 7 7 1 7 7 7 , Epoch:6, Support: 5
7 7 7 2 2 2 , Epoch:32, Support: 4
7 7 7 3 3 3 3 3 3 3 3 3 , Epoch:28, Support: 4
7 7 7 4 4 4 , Epoch:54, Support: 4
7 7 7 7 1 1 1 , Epoch:6, Support: 5
7 7 7 7 1 1 7 , Epoch:6, Support: 5
7 7 7 7 1 7 1 , Epoch:6, Support: 5
7 7 7 7 1 7 7 , Epoch:6, Support: 5
7 7 7 7 2 2 , Epoch:32, Support: 4
7 7 7 7 4 4 , Epoch:54, Support: 4
7 7 7 7 5 5 5 5 , Epoch:25, Support: 4
7 7 7 7 7 , Epoch:28, Support: 306
7 7 7 7 7 1 1 , Epoch:6, Support: 5
7 7 7 7 7 1 7 , Epoch:6, Support: 5
7 7 7 7 7 4 , Epoch:54, Support: 4
7 7 7 7 7 5 5 5 , Epoch:25, Support: 4
7 7 7 7 7 7 , Epoch:54, Support: 672
7 7 7 7 7 7 1 , Epoch:6, Support: 5
7 7 7 7 7 7 5 5 , Epoch:25, Support: 4
7 7 7 7 7 7 7 , Epoch:6, Support: 480
7 7 7 7 7 7 7 7 7 7 , Epoch:1, Support: 1050
7 7 7 7 7 7 7 7 7 7 , Epoch:44, Support: 1377
8 8 8 8 , Epoch:17, Support: 627
8 8 8 8 , Epoch:56, Support: 168
8 8 8 8 8 8 , Epoch:22, Support: 155
9 2 2 2 2 2 , Epoch:42, Support: 5
9 2 9 2 2 2 , Epoch:42, Support: 5
9 4 4 4 9 , Epoch:40, Support: 4
9 4 4 9 9 , Epoch:40, Support: 4
9 4 9 , Epoch:42, Support: 5
9 4 9 4 9 , Epoch:40, Support: 4
9 4 9 9 9 , Epoch:40, Support: 4
9 5 5 5 5 5 5 9 , Epoch:3, Support: 4
9 5 5 5 5 9 9 , Epoch:3, Support: 4
9 5 5 5 5 9 9 , Epoch:4, Support: 4
9 5 5 5 5 9 9 , Epoch:5, Support: 4
9 5 5 5 9 9 9 , Epoch:3, Support: 4
9 5 5 5 9 9 9 , Epoch:4, Support: 4
9 5 5 5 9 9 9 , Epoch:5, Support: 4
9 5 5 9 5 5 5 9 , Epoch:3, Support: 4
9 5 5 9 9 9 9 , Epoch:3, Support: 4
9 5 5 9 9 9 9 , Epoch:4, Support: 4
9 5 5 9 9 9 9 , Epoch:5, Support: 4
9 5 9 5 5 5 5 9 , Epoch:3, Support: 4
9 5 9 5 5 9 5 9 , Epoch:3, Support: 4
9 5 9 5 5 9 9 , Epoch:3, Support: 4
9 5 9 5 5 9 9 , Epoch:4, Support: 4
9 5 9 5 5 9 9 , Epoch:5, Support: 4
9 5 9 5 9 5 5 9 , Epoch:3, Support: 4
9 5 9 9 9 9 9 , Epoch:3, Support: 4
9 5 9 9 9 9 9 , Epoch:4, Support: 4
9 5 9 9 9 9 9 , Epoch:5, Support: 4
9 9 2 2 2 2 , Epoch:42, Support: 5
9 9 4 4 9 , Epoch:40, Support: 4
9 9 4 9 9 , Epoch:40, Support: 4
9 9 5 5 5 5 5 5 , Epoch:2, Support: 4
9 9 5 5 5 5 5 9 , Epoch:2, Support: 4
9 9 5 5 5 5 5 9 , Epoch:3, Support: 4
9 9 5 5 5 5 9 , Epoch:2, Support: 4
9 9 5 5 5 9 5 9 , Epoch:2, Support: 4
9 9 5 5 5 9 5 9 , Epoch:3, Support: 4
9 9 5 5 5 9 9 , Epoch:2, Support: 4
9 9 5 5 5 9 9 , Epoch:3, Support: 4
9 9 5 5 5 9 9 , Epoch:4, Support: 4
9 9 5 5 5 9 9 , Epoch:5, Support: 4
9 9 5 5 9 5 5 9 , Epoch:2, Support: 4
9 9 5 5 9 5 5 9 , Epoch:3, Support: 4
9 9 5 5 9 5 9 , Epoch:2, Support: 4
9 9 5 5 9 9 9 , Epoch:2, Support: 4
9 9 5 5 9 9 9 , Epoch:3, Support: 4
9 9 5 5 9 9 9 , Epoch:4, Support: 4
9 9 5 5 9 9 9 , Epoch:5, Support: 4
9 9 5 9 5 5 5 9 , Epoch:2, Support: 4
9 9 5 9 5 5 5 9 , Epoch:3, Support: 4
9 9 5 9 5 5 9 , Epoch:2, Support: 4
9 9 5 9 5 9 5 9 , Epoch:2, Support: 4
9 9 5 9 5 9 5 9 , Epoch:3, Support: 4
9 9 5 9 5 9 9 , Epoch:2, Support: 4
9 9 5 9 5 9 9 , Epoch:3, Support: 4
9 9 5 9 5 9 9 , Epoch:4, Support: 4
9 9 5 9 5 9 9 , Epoch:5, Support: 4
9 9 5 9 9 5 5 9 , Epoch:2, Support: 4
9 9 5 9 9 5 5 9 , Epoch:3, Support: 4
9 9 5 9 9 5 9 , Epoch:2, Support: 4
9 9 5 9 9 9 9 , Epoch:2, Support: 4
9 9 5 9 9 9 9 , Epoch:3, Support: 4
9 9 5 9 9 9 9 , Epoch:4, Support: 4
9 9 5 9 9 9 9 , Epoch:5, Support: 4
9 9 9 2 2 2 , Epoch:42, Support: 5
9 9 9 4 9 , Epoch:40, Support: 4
9 9 9 5 5 5 5 5 , Epoch:2, Support: 4
9 9 9 5 5 5 5 9 , Epoch:2, Support: 4
9 9 9 5 5 5 5 9 , Epoch:3, Support: 4
9 9 9 5 5 5 9 , Epoch:2, Support: 4
9 9 9 5 5 9 5 9 , Epoch:2, Support: 4
9 9 9 5 5 9 5 9 , Epoch:3, Support: 4
9 9 9 5 5 9 9 , Epoch:2, Support: 4
9 9 9 5 5 9 9 , Epoch:3, Support: 4
9 9 9 5 5 9 9 , Epoch:4, Support: 4
9 9 9 5 5 9 9 , Epoch:5, Support: 4
9 9 9 5 9 5 5 9 , Epoch:2, Support: 4
9 9 9 5 9 5 5 9 , Epoch:3, Support: 4
9 9 9 5 9 5 9 , Epoch:2, Support: 4
9 9 9 5 9 9 5 9 , Epoch:2, Support: 4
9 9 9 5 9 9 5 9 , Epoch:3, Support: 4
9 9 9 5 9 9 9 , Epoch:2, Support: 4
9 9 9 5 9 9 9 , Epoch:3, Support: 4
9 9 9 5 9 9 9 , Epoch:4, Support: 4
9 9 9 5 9 9 9 , Epoch:5, Support: 4
9 9 9 9 5 5 5 5 , Epoch:2, Support: 4
9 9 9 9 5 5 5 9 , Epoch:2, Support: 4
9 9 9 9 5 5 5 9 , Epoch:3, Support: 4
9 9 9 9 5 5 9 , Epoch:2, Support: 4
9 9 9 9 5 9 5 9 , Epoch:2, Support: 4
9 9 9 9 5 9 5 9 , Epoch:3, Support: 4
9 9 9 9 5 9 9 , Epoch:2, Support: 4
9 9 9 9 5 9 9 , Epoch:3, Support: 4
9 9 9 9 5 9 9 , Epoch:4, Support: 4
9 9 9 9 5 9 9 , Epoch:5, Support: 4
9 9 9 9 9 , Epoch:40, Support: 1029
9 9 9 9 9 5 5 5 , Epoch:2, Support: 4
9 9 9 9 9 5 5 9 , Epoch:2, Support: 4
9 9 9 9 9 5 5 9 , Epoch:3, Support: 4
9 9 9 9 9 5 9 , Epoch:2, Support: 4
9 9 9 9 9 9 , Epoch:13, Support: 354
9 9 9 9 9 9 5 5 , Epoch:2, Support: 4
9 9 9 9 9 9 5 9 , Epoch:2, Support: 4
9 9 9 9 9 9 5 9 , Epoch:3, Support: 4
9 9 9 9 9 9 9 5 , Epoch:2, Support: 4
9 9 9 9 9 9 9 9 9 , Epoch:18, Support: 481
9 9 9 9 9 9 9 9 9 , Epoch:42, Support: 770
9 9 9 9 9 9 9 9 9 9 , Epoch:2, Support: 1768
9 9 9 9 9 9 9 9 9 9 , Epoch:9, Support: 42
10 10 10 , Epoch:51, Support: 2992
10 10 10 10 , Epoch:7, Support: 580
10 10 10 10 10 10 , Epoch:41, Support: 96
10 10 10 10 10 10 , Epoch:48, Support: 1536
10 10 10 10 10 10 10 10 10 10 , Epoch:19, Support: 27
