1 1 1 1 , Epoch:49, Support: 145
5 3 5 3 3 3 5 5 5 , Epoch:48, Support: 8
5 3 5 3 3 5 5 5 5 , Epoch:48, Support: 8
5 3 5 3 5 3 3 5 5 , Epoch:48, Support: 8
5 3 5 5 5 5 5 5 5 , Epoch:48, Support: 8
5 5 3 3 3 3 3 5 5 , Epoch:48, Support: 8
5 5 3 3 3 3 5 5 5 , Epoch:48, Support: 8
5 5 3 3 3 5 3 5 5 , Epoch:48, Support: 8
5 5 3 3 3 5 5 5 5 , Epoch:48, Support: 8
5 5 3 3 5 3 3 5 5 , Epoch:48, Support: 8
5 5 3 3 5 3 5 5 5 , Epoch:48, Support: 8
5 5 3 3 5 5 5 5 5 , Epoch:48, Support: 8
5 5 3 5 3 3 3 5 5 , Epoch:48, Support: 8
5 5 3 5 3 3 5 5 5 , Epoch:48, Support: 8
5 5 3 5 3 5 3 5 5 , Epoch:48, Support: 8
5 5 3 5 3 5 5 5 5 , Epoch:48, Support: 8
5 5 3 5 5 3 3 5 5 , Epoch:48, Support: 8
5 5 3 5 5 5 5 5 5 , Epoch:48, Support: 8
5 5 5 3 3 3 3 5 5 , Epoch:48, Support: 8
5 5 5 3 3 3 5 5 5 , Epoch:48, Support: 8
5 5 5 3 3 5 3 5 5 , Epoch:48, Support: 8
5 5 5 3 3 5 5 5 5 , Epoch:48, Support: 8
5 5 5 3 5 3 3 5 5 , Epoch:48, Support: 8
5 5 5 3 5 3 5 5 5 , Epoch:48, Support: 8
5 5 5 3 5 5 3 5 5 , Epoch:48, Support: 8
5 5 5 3 5 5 5 5 5 , Epoch:48, Support: 8
5 5 5 5 3 3 3 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 3 3 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 3 3 5 5 , Epoch:48, Support: 8
5 5 5 5 3 3 5 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 3 5 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 3 5 5 5 , Epoch:48, Support: 8
5 5 5 5 3 5 3 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 5 3 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 5 3 5 5 , Epoch:48, Support: 8
5 5 5 5 3 5 5 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 5 5 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 3 5 5 5 5 , Epoch:48, Support: 8
5 5 5 5 5 3 3 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 3 3 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 3 3 5 5 , Epoch:48, Support: 8
5 5 5 5 5 3 5 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 3 5 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 3 5 5 5 , Epoch:48, Support: 8
5 5 5 5 5 5 , Epoch:46, Support: 416
5 5 5 5 5 5 , Epoch:59, Support: 962
5 5 5 5 5 5 , Epoch:61, Support: 1232
5 5 5 5 5 5 3 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 5 3 5 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 5 3 5 5 , Epoch:48, Support: 8
5 5 5 5 5 5 5 3 3 3 3 3 3 , Epoch:23, Support: 6
5 5 5 5 5 5 5 5 3 3 3 3 3 , Epoch:23, Support: 8
5 5 5 5 5 5 5 5 5 , Epoch:48, Support: 1176
6 6 6 , Epoch:67, Support: 50
6 6 6 6 6 , Epoch:29, Support: 108
6 6 6 6 6 6 , Epoch:13, Support: 627
6 6 6 6 6 6 , Epoch:44, Support: 1188
6 6 6 6 6 6 6 , Epoch:11, Support: 475
6 6 6 6 6 6 6 , Epoch:22, Support: 450
6 6 6 6 6 6 6 6 6 , Epoch:17, Support: 162
6 10 10 10 10 10 10 , Epoch:18, Support: 4
7 7 7 7 7 , Epoch:2, Support: 756
7 7 7 7 7 , Epoch:3, Support: 1014
7 7 7 7 7 7 7 7 , Epoch:40, Support: 65
7 7 7 7 7 7 7 7 7 , Epoch:60, Support: 496
7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 , Epoch:51, Support: 6
7 9 9 9 9 9 9 9 9 , Epoch:58, Support: 4
7 9 9 9 9 9 9 9 9 9 , Epoch:57, Support: 4
8 8 8 , Epoch:50, Support: 159
8 8 8 8 8 8 8 8 8 8 , Epoch:5, Support: 342
8 8 8 8 8 8 8 8 8 8 , Epoch:28, Support: 1040
9 4 9 9 9 , Epoch:63, Support: 4
9 7 7 7 7 7 7 9 9 , Epoch:58, Support: 4
9 7 7 7 7 7 9 9 9 , Epoch:58, Support: 4
9 7 7 7 7 9 9 9 9 , Epoch:58, Support: 4
9 7 7 7 9 9 9 9 9 , Epoch:58, Support: 4
9 7 7 9 7 7 7 9 9 , Epoch:58, Support: 4
9 7 7 9 9 9 9 9 9 , Epoch:58, Support: 4
9 7 9 7 7 7 7 9 9 , Epoch:58, Support: 4
9 7 9 7 7 7 9 9 9 , Epoch:58, Support: 4
9 7 9 7 7 9 9 9 9 , Epoch:58, Support: 4
9 7 9 7 9 7 7 9 9 , Epoch:58, Support: 4
9 7 9 9 9 9 9 9 9 , Epoch:58, Support: 4
9 9 2 2 2 2 2 9 , Epoch:24, Support: 5
9 9 2 2 2 2 9 9 , Epoch:24, Support: 5
9 9 2 2 2 9 2 9 , Epoch:24, Support: 5
9 9 2 2 2 9 9 9 , Epoch:24, Support: 5
9 9 2 2 9 2 2 9 , Epoch:24, Support: 5
9 9 2 2 9 2 9 9 , Epoch:24, Support: 5
9 9 2 2 9 9 9 9 , Epoch:24, Support: 5
9 9 2 9 2 2 2 9 , Epoch:24, Support: 5
9 9 2 9 2 2 9 9 , Epoch:24, Support: 5
9 9 2 9 2 9 2 9 , Epoch:24, Support: 5
9 9 2 9 2 9 9 9 , Epoch:24, Support: 5
9 9 2 9 9 2 2 9 , Epoch:24, Support: 5
9 9 2 9 9 2 9 9 , Epoch:24, Support: 5
9 9 2 9 9 9 9 9 , Epoch:24, Support: 5
9 9 7 7 7 7 7 9 9 , Epoch:58, Support: 4
9 9 7 7 7 7 9 9 9 , Epoch:58, Support: 4
9 9 7 7 7 9 7 9 9 , Epoch:58, Support: 4
9 9 7 7 7 9 9 9 9 , Epoch:58, Support: 4
9 9 7 7 9 7 7 9 9 , Epoch:58, Support: 4
9 9 7 7 9 7 9 9 9 , Epoch:58, Support: 4
9 9 7 7 9 9 9 9 9 , Epoch:58, Support: 4
9 9 7 9 7 7 7 9 9 , Epoch:58, Support: 4
9 9 7 9 7 7 9 9 9 , Epoch:58, Support: 4
9 9 7 9 7 9 7 9 9 , Epoch:58, Support: 4
9 9 7 9 7 9 9 9 9 , Epoch:58, Support: 4
9 9 7 9 9 7 7 9 9 , Epoch:58, Support: 4
9 9 7 9 9 9 9 9 9 , Epoch:58, Support: 4
9 9 9 2 2 2 2 9 , Epoch:24, Support: 5
9 9 9 2 2 2 9 9 , Epoch:24, Support: 5
9 9 9 2 2 9 2 9 , Epoch:24, Support: 5
9 9 9 2 2 9 9 9 , Epoch:24, Support: 5
9 9 9 2 9 2 2 9 , Epoch:24, Support: 5
9 9 9 2 9 2 9 9 , Epoch:24, Support: 5
9 9 9 2 9 9 2 9 , Epoch:24, Support: 5
9 9 9 2 9 9 9 9 , Epoch:24, Support: 5
9 9 9 7 7 7 7 9 9 , Epoch:58, Support: 4
9 9 9 7 7 7 9 9 9 , Epoch:58, Support: 4
9 9 9 7 7 9 7 9 9 , Epoch:58, Support: 4
9 9 9 7 7 9 9 9 9 , Epoch:58, Support: 4
9 9 9 7 9 7 7 9 9 , Epoch:58, Support: 4
9 9 9 7 9 7 9 9 9 , Epoch:58, Support: 4
9 9 9 7 9 9 7 9 9 , Epoch:58, Support: 4
9 9 9 7 9 9 9 9 9 , Epoch:58, Support: 4
9 9 9 9 , Epoch:53, Support: 1672
9 9 9 9 2 2 2 9 , Epoch:24, Support: 5
9 9 9 9 2 2 9 9 , Epoch:24, Support: 5
9 9 9 9 2 9 2 9 , Epoch:24, Support: 5
9 9 9 9 2 9 9 9 , Epoch:24, Support: 5
9 9 9 9 7 7 7 9 9 , Epoch:58, Support: 4
9 9 9 9 7 7 9 9 9 , Epoch:58, Support: 4
9 9 9 9 7 9 7 9 9 , Epoch:58, Support: 4
9 9 9 9 7 9 9 9 9 , Epoch:58, Support: 4
9 9 9 9 9 , Epoch:52, Support: 1295
9 9 9 9 9 , Epoch:63, Support: 196
9 9 9 9 9 2 2 9 , Epoch:24, Support: 5
9 9 9 9 9 2 9 9 , Epoch:24, Support: 5
9 9 9 9 9 7 7 9 9 , Epoch:58, Support: 4
9 9 9 9 9 7 9 9 9 , Epoch:58, Support: 4
9 9 9 9 9 9 , Epoch:4, Support: 180
9 9 9 9 9 9 , Epoch:54, Support: 98
9 9 9 9 9 9 2 9 , Epoch:24, Support: 5
9 9 9 9 9 9 7 9 9 , Epoch:58, Support: 4
9 9 9 9 9 9 9 9 , Epoch:24, Support: 870
9 9 9 9 9 9 9 9 9 , Epoch:9, Support: 672
9 9 9 9 9 9 9 9 9 , Epoch:30, Support: 360
9 9 9 9 9 9 9 9 9 , Epoch:58, Support: 750
9 9 9 9 9 9 9 9 9 9 , Epoch:33, Support: 882
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 , Epoch:42, Support: 8
10 10 10 , Epoch:6, Support: 1092
10 10 10 10 10 , Epoch:7, Support: 156
10 10 10 10 10 10 , Epoch:19, Support: 1512
